Zone Identifier;GL Account Code;Cost Center Code;Cognos Account
"MEX";"60003104";"750K9600C0";"405301"
"MEX";"60003104";"750T2N00A0";"405000"
"MEX";"60003106";"190N1101C0";"405301"
"MEX";"60003106";"210C6300C0";"405301"
"MEX";"60003106";"210CG300C0";"405301"
"MEX";"60003106";"210CH310C0";"405301"
"MEX";"60003112";"";"405301"
"MEX";"60003112";"190N3439C0";"405301"
"MEX";"60003112";"190N3D31A0";"405000"
"MEX";"60003112";"190N5D31A0";"405000"
"MEX";"60003112";"190N9C03A0";"405000"
"MEX";"60003112";"190NE439C0";"405301"
"MEX";"60003112";"210C3300C0";"405301"
"MEX";"60003112";"210C5300C0";"405301"
"MEX";"60003112";"210C7300C0";"405301"
"MEX";"60003112";"210C8A0090";"404001"
"MEX";"60003112";"210CA300C0";"405301"
"MEX";"60003112";"210CB20050";"405102"
"MEX";"60003112";"210CE300C0";"405301"
"MEX";"60003112";"210CG300C0";"405301"
"MEX";"60003112";"210CK300C0";"405301"
"MEX";"60003112";"210CM300C0";"405301"
"MEX";"60003112";"210COA0090";"404001"
"MEX";"60003112";"210CS20050";"405102"
"MEX";"60003112";"570U13C6C0";"405301"
"MEX";"60003112";"580R14N1C0";"405301"
"MEX";"60003112";"580R14N5C0";"405301"
"MEX";"60003112";"660K5B03A0";"405000"
"MEX";"60003112";"690K244503";"405301"
"MEX";"60003112";"750K9E00C0";"405301"
"MEX";"60003112";"750T5E00C0";"405301"
"MEX";"60003112";"880OBB01A0";"405000"
"MEX";"60003114";"210C220050";"405102"
"MEX";"60003114";"210C721050";"405102"
"MEX";"60003114";"210CA21250";"405102"
"MEX";"60003114";"210CA22050";"405102"
"MEX";"60003114";"210CC20050";"405102"
"MEX";"60003114";"210CF20050";"405102"
"MEX";"60003114";"210CIA0190";"404001"
"MEX";"60003114";"210CL20050";"405102"
"MEX";"60003114";"210CO315C0";"405301"
"MEX";"60003114";"210CP303C0";"405301"
"MEX";"60003013";"210CO20550";"405102"
"MEX";"60003013";"210CO20730";"402102"
"MEX";"60003013";"210CO20930";"402102"
"MEX";"60003013";"210CO21130";"402102"
"MEX";"60003013";"210CO21630";"402102"
"MEX";"60003013";"210CO300C0";"405301"
"MEX";"60003013";"210CO305C0";"405301"
"MEX";"60003013";"210CO308C0";"405301"
"MEX";"60003013";"210CO315C0";"405301"
"MEX";"60003013";"210CO600C0";"405301"
"MEX";"60003013";"210COA0290";"404001"
"MEX";"60003013";"210COA0590";"404001"
"MEX";"60003013";"210COA0990";"404001"
"MEX";"60003013";"210COA1690";"404001"
"MEX";"60003013";"210COJ0570";"403001"
"MEX";"60003013";"210CP20030";"402102"
"MEX";"60003013";"210CP20230";"402102"
"MEX";"60003013";"210CP20350";"405102"
"MEX";"60003013";"210CP20550";"405102"
"MEX";"60003013";"210CP20730";"402102"
"MEX";"60003013";"210CP302C0";"405301"
"MEX";"60003013";"210CP306C0";"405301"
"MEX";"60003013";"210CP70070";"403001"
"MEX";"60003013";"210CPA0190";"404001"
"MEX";"60003013";"210CPA0590";"404001"
"MEX";"60003013";"210CPA1F90";"404001"
"MEX";"60003013";"210CQ20030";"402102"
"MEX";"60003013";"210CQ20250";"405102"
"MEX";"60003013";"210CQ20750";"405102"
"MEX";"60003013";"210CQ20950";"405102"
"MEX";"60003013";"210CQ21350";"405102"
"MEX";"60003013";"210CQ21630";"402102"
"MEX";"60003013";"210CQ22050";"405102"
"MEX";"60003013";"210CQ307C0";"405301"
"MEX";"60003013";"210CQ313C0";"405301"
"MEX";"60003013";"210CQ317C0";"405301"
"MEX";"60003013";"210CQ80090";"404001"
"MEX";"60003013";"210CQA0790";"404001"
"MEX";"60003013";"210CQA1390";"404001"
"MEX";"60003013";"210CQA1790";"404001"
"MEX";"60003013";"210CR20030";"402102"
"MEX";"60003013";"210CR20530";"402102"
"MEX";"60003013";"210CR20750";"405102"
"MEX";"60003013";"210CR300C0";"405301"
"MEX";"60003013";"210CR307C0";"405301"
"MEX";"60003013";"210CR70070";"403001"
"MEX";"60003013";"210CRA0590";"404001"
"MEX";"60003013";"210CRA1F90";"404001"
"MEX";"60003013";"210CRJ0890";"404001"
"MEX";"60003013";"210CS20050";"405102"
"MEX";"60003013";"210CS20250";"405102"
"MEX";"60003013";"210CS20530";"402102"
"MEX";"60003013";"210CS20830";"402102"
"MEX";"60003013";"210CS21130";"402102"
"MEX";"60003013";"210CS21630";"402102"
"MEX";"60003013";"210CS21750";"405102"
"MEX";"60003013";"210CS22150";"405102"
"MEX";"60003013";"210CS300C0";"405301"
"MEX";"60003013";"210CS307C0";"405301"
"MEX";"60003013";"210CS311C0";"405301"
"MEX";"60003013";"210CS323C0";"405301"
"MEX";"60003013";"210CS80090";"404001"
"MEX";"60003013";"210CSA0490";"404001"
"MEX";"60003013";"210CSA0890";"404001"
"MEX";"60003013";"210CSA1690";"404001"
"MEX";"60003013";"210CSA2190";"404001"
"MEX";"60003013";"210CU100C0";"405301"
"MEX";"60003013";"210CU300C0";"405301"
"MEX";"60003013";"570515G7F0";"405300"
"MEX";"60003013";"570I1980C0";"405301"
"MEX";"60003013";"570I1985C0";"405301"
"MEX";"60003013";"570I1988C0";"405301"
"MEX";"60003013";"570I1992C0";"405301"
"MEX";"60003013";"570I19I7C0";"405301"
"MEX";"60003013";"570I19V8C0";"405301"
"MEX";"60003013";"570I19W1C0";"405301"
"MEX";"60003013";"570I19W6C0";"405301"
"MEX";"60003013";"570M1M75C0";"405301"
"MEX";"60003013";"570M1MA9C0";"405301"
"MEX";"60003013";"570X1250C0";"405301"
"MEX";"60003013";"570X12V4C0";"405301"
"MEX";"60003013";"570X1319C0";"405301"
"MEX";"60003013";"570X1323C0";"405301"
"MEX";"60003013";"570X1396C0";"405301"
"MEX";"60003013";"570X13H9C0";"405301"
"MEX";"60003013";"570X1498C0";"405301"
"MEX";"60003013";"570X14Y8C0";"405301"
"MEX";"60003013";"570X14Z1C0";"405301"
"MEX";"60003013";"570X15H4F0";"405300"
"MEX";"60003013";"570X15L9F0";"405300"
"MEX";"60003013";"570X16W5C0";"405301"
"MEX";"60003013";"570X1930C0";"405301"
"MEX";"60003013";"570X1948C0";"405301"
"MEX";"60003013";"570X1AA2C0";"405301"
"MEX";"60003013";"570X1AB3C0";"405301"
"MEX";"60003013";"570X1AZ4C0";"405301"
"MEX";"60003013";"570X1FL1C0";"405301"
"MEX";"60003013";"570X1FY2C0";"405301"
"MEX";"60003013";"570X1IW8C0";"405301"
"MEX";"60003013";"570X1IX1C0";"405301"
"MEX";"60003121";"A80NC300C0";"405301"
"MEX";"60003122";"190N3C03A0";"405000"
"MEX";"60003122";"190N3D1640";"405101"
"MEX";"60003122";"190N3D31A0";"405000"
"MEX";"60003122";"190N3I50A0";"405000"
"MEX";"60003122";"190N5C04A0";"405000"
"MEX";"60003122";"190N5D11A0";"405000"
"MEX";"60003122";"190N5D24A0";"405000"
"MEX";"60003122";"190N5D32A0";"405000"
"MEX";"60003122";"190N7101C0";"405301"
"MEX";"60003122";"190N7C03A0";"405000"
"MEX";"60003122";"190N7D1640";"405101"
"MEX";"60003122";"190N7D32A0";"405000"
"MEX";"60003122";"190N9439C0";"405301"
"MEX";"60003122";"190N9D06A0";"405000"
"MEX";"60003122";"190N9D23A0";"405000"
"MEX";"60003122";"190N9D33A0";"405000"
"MEX";"60003122";"190NBD11A0";"405000"
"MEX";"60003122";"190NDD23A0";"405000"
"MEX";"60003122";"210C220450";"405102"
"MEX";"60003122";"210C2303C0";"405301"
"MEX";"60003122";"210C280090";"404001"
"MEX";"60003122";"210C320050";"405102"
"MEX";"60003122";"210C320350";"405102"
"MEX";"60003122";"210C320750";"405102"
"MEX";"60003122";"210C620050";"405102"
"MEX";"60003122";"210C820350";"405102"
"MEX";"60003122";"210C820650";"405102"
"MEX";"60003122";"210C821250";"405102"
"MEX";"60003122";"210C920050";"405102"
"MEX";"60003122";"210C920450";"405102"
"MEX";"60003122";"210C920950";"405102"
"MEX";"60003122";"210CA20050";"405102"
"MEX";"60003122";"210CA21450";"405102"
"MEX";"60003122";"210CA22150";"405102"
"MEX";"60003122";"210CA22750";"405102"
"MEX";"60003122";"210CB20450";"405102"
"MEX";"60003122";"210CC20450";"405102"
"MEX";"60003122";"210CC20950";"405102"
"MEX";"60003122";"210CDA0090";"404001"
"MEX";"60003122";"210CO20050";"405102"
"MEX";"60003122";"210CO20650";"405102"
"MEX";"60003122";"210CO21050";"405102"
"MEX";"60003122";"210CO21850";"405102"
"MEX";"60003122";"210CQ20050";"405102"
"MEX";"60003122";"210CQ20750";"405102"
"MEX";"60003122";"210CQ21350";"405102"
"MEX";"60003122";"210CQ21750";"405102"
"MEX";"60003122";"210CR301C0";"405301"
"MEX";"60003122";"210CR308C0";"405301"
"MEX";"60003122";"210CS20850";"405102"
"MEX";"60003122";"210CS21350";"405102"
"MEX";"60003122";"210CS22350";"405102"
"MEX";"60003122";"580R14C4C0";"405301"
"MEX";"60003122";"660k6I52A0";"405000"
"MEX";"60003122";"750K9I00A0";"405000"
"MEX";"60003122";"880OBW09A0";"405000"
"MEX";"60003128";"210C1303C0";"405301"
"MEX";"60003128";"210C2302C0";"405301"
"MEX";"60003128";"210C2306C0";"405301"
"MEX";"60003128";"210C3303C0";"405301"
"MEX";"60003128";"210C3306C0";"405301"
"MEX";"60003128";"210C4302C0";"405301"
"MEX";"60003128";"210C4305C0";"405301"
"MEX";"60003128";"210C5302C0";"405301"
"MEX";"60003128";"210C5310C0";"405301"
"MEX";"60003128";"210C5315C0";"405301"
"MEX";"60003128";"210C5322C0";"405301"
"MEX";"60003128";"210C6304C0";"405301"
"MEX";"60003128";"210C6307C0";"405301"
"MEX";"60003128";"210C6312C0";"405301"
"MEX";"60003128";"210C6316C0";"405301"
"MEX";"60003128";"210C7304C0";"405301"
"MEX";"60003128";"210C7308C0";"405301"
"MEX";"60003128";"210C7312C0";"405301"
"MEX";"60003128";"210C8300C0";"405301"
"MEX";"60003128";"210CA305C0";"405301"
"MEX";"60003128";"210CA310C0";"405301"
"MEX";"60003128";"210CA314C0";"405301"
"MEX";"60003128";"210CA320C0";"405301"
"MEX";"60003128";"210CA327C0";"405301"
"MEX";"60003128";"210CB304C0";"405301"
"MEX";"60003128";"210CC304C0";"405301"
"MEX";"60003128";"210CC307C0";"405301"
"MEX";"60003128";"210CE300C0";"405301"
"MEX";"60003128";"210CF300C0";"405301"
"MEX";"60003128";"210CF305C0";"405301"
"MEX";"60003128";"210CF309C0";"405301"
"MEX";"60003128";"210CF313C0";"405301"
"MEX";"60003128";"210CG306C0";"405301"
"MEX";"60003128";"210CG310C0";"405301"
"MEX";"60003128";"210CH303C0";"405301"
"MEX";"60003128";"210CH307C0";"405301"
"MEX";"60003128";"210CH310C0";"405301"
"MEX";"60003128";"210CH320C0";"405301"
"MEX";"60003128";"210CI302C0";"405301"
"MEX";"60003128";"210CJ300C0";"405301"
"MEX";"60003128";"210CJ305C0";"405301"
"MEX";"60003128";"210CJ310C0";"405301"
"MEX";"60003128";"210CK301C0";"405301"
"MEX";"60003041";"580213D1C0";"405301"
"MEX";"60003041";"580213H9C0";"405301"
"MEX";"60003041";"580C1AF6C0";"405301"
"MEX";"60003041";"580C1AG2C0";"405301"
"MEX";"60003041";"580C1AI3C0";"405301"
"MEX";"60003041";"580I19E9C0";"405301"
"MEX";"60003041";"580M1Y87C0";"405301"
"MEX";"60003041";"580M1YB8C0";"405301"
"MEX";"60003041";"580P16E2C0";"405301"
"MEX";"60003041";"580R14C2C0";"405301"
"MEX";"60003041";"690K2439C0";"405301"
"MEX";"60003042";"R11303A558";"404000"
"MEX";"60003045";"110N9337C0";"405301"
"MEX";"60003045";"190N5I50A0";"405000"
"MEX";"60003045";"190NB101C0";"405301"
"MEX";"60003045";"190NBI50A0";"405000"
"MEX";"60003045";"210C2A0090";"404001"
"MEX";"60003045";"210C4A0090";"404001"
"MEX";"60003045";"210C720050";"405102"
"MEX";"60003045";"210C8A0090";"404001"
"MEX";"60003045";"210CB20050";"405102"
"MEX";"60003045";"210CE20050";"405102"
"MEX";"60003045";"210CG300C0";"405301"
"MEX";"60003045";"210CH300C0";"405301"
"MEX";"60003045";"210CIA0090";"404001"
"MEX";"60003045";"210CKA0090";"404001"
"MEX";"60003045";"210CNA0090";"404001"
"MEX";"60003045";"210CQ300C0";"405301"
"MEX";"60003045";"210CS20050";"405102"
"MEX";"60003045";"610K5439C0";"405301"
"MEX";"60003045";"690K1B02A0";"405000"
"MEX";"60003045";"7102E600C0";"405301"
"MEX";"60003045";"710T1600C0";"405301"
"MEX";"60003045";"750T1500C0";"405301"
"MEX";"60003045";"880OB302C0";"405301"
"MEX";"60003045";"A802";"405301"
"MEX";"60003045";"X11102050C";"405301"
"MEX";"60003045";"X19102050C";"405301"
"MEX";"60003046";"210C2300C0";"405301"
"MEX";"60003046";"210C470070";"403001"
"MEX";"60003046";"210CA20050";"405102"
"MEX";"60003046";"210CE20050";"405102"
"MEX";"60003046";"210CF300C0";"405301"
"MEX";"60003046";"210CH300C0";"405301"
"MEX";"60003046";"580R14H8C0";"405301"
"MEX";"60003046";"X14102050C";"405301"
"MEX";"60003046";"X1A102050C";"405301"
"MEX";"60003047";"210C220030";"402102"
"MEX";"60003047";"210C620030";"402102"
"MEX";"60003047";"210C920030";"402102"
"MEX";"60003047";"210CH20030";"402102"
"MEX";"60003047";"210CL20030";"402102"
"MEX";"60003047";"X111020503";"402102"
"MEX";"60003048";"190N1B02A0";"405000"
"MEX";"60003048";"210C1A0090";"404001"
"MEX";"60003048";"210C5300C0";"405301"
"MEX";"60003048";"210CA20050";"405102"
"MEX";"60003048";"210CC300C0";"405301"
"MEX";"60003048";"210CI300C0";"405301"
"MEX";"60003048";"210CL300C0";"405301"
"MEX";"60003048";"210CP300C0";"405301"
"MEX";"60003048";"210CS20050";"405102"
"MEX";"60003049";"210CL20030";"402102"
"MEX";"60003050";"210C6A0090";"404001"
"MEX";"60003050";"210CGA0090";"404001"
"MEX";"60003050";"210CLA0090";"404001"
"MEX";"60003050";"210CSA0090";"404001"
"MEX";"60003104";"";"405301"
"MEX";"60003104";"190N1439C0";"405301"
"MEX";"60003104";"190N1C05A0";"405000"
"MEX";"60003104";"190N1D12A0";"405000"
"MEX";"60003104";"190N1D27A0";"405000"
"MEX";"60003104";"190N1G46A0";"405000"
"MEX";"60003104";"190N3D49C0";"405301"
"MEX";"60003104";"190NBD31A0";"405000"
"MEX";"60003104";"190NDH49A0";"405000"
"MEX";"60003104";"210C120250";"405102"
"MEX";"60003104";"210C1300C0";"405301"
"MEX";"60003104";"210C1308C0";"405301"
"MEX";"60003104";"210C1A0390";"404001"
"MEX";"60003104";"210C220050";"405102"
"MEX";"60003104";"210C2300C0";"405301"
"MEX";"60003104";"210C320450";"405102"
"MEX";"60003104";"210C320750";"405102"
"MEX";"60003104";"210C3A0290";"404001"
"MEX";"60003104";"210C4301C0";"405301"
"MEX";"60003104";"210C4306C0";"405301"
"MEX";"60003104";"210C5315C0";"405301"
"MEX";"60003104";"210C720050";"405102"
"MEX";"60003104";"210C720650";"405102"
"MEX";"60003104";"210C721050";"405102"
"MEX";"60003104";"210C721350";"405102"
"MEX";"60003104";"210C820350";"405102"
"MEX";"60003104";"210C820750";"405102"
"MEX";"60003104";"210C821450";"405102"
"MEX";"60003104";"210C9A0090";"404001"
"MEX";"60003104";"210C9A0490";"404001"
"MEX";"60003104";"210C9A1090";"404001"
"MEX";"60003104";"210CA20850";"405102"
"MEX";"60003104";"210CA21150";"405102"
"MEX";"60003152";"210CJ300C0";"405301"
"MEX";"60003152";"210CN300C0";"405301"
"MEX";"60003152";"210CR300C0";"405301"
"MEX";"60003152";"210CU300C0";"405301"
"MEX";"60003152";"390L2337C0";"405301"
"MEX";"60003152";"440H8300C0";"405301"
"MEX";"60003152";"580SO301C0";"405301"
"MEX";"60003152";"580SS301C0";"405301"
"MEX";"60003152";"66045503C0";"405301"
"MEX";"60003152";"690K1337C0";"405301"
"MEX";"60003152";"750K9600C0";"405301"
"MEX";"60003152";"750KF600C0";"405301"
"MEX";"60003152";"750T2600C0";"405301"
"MEX";"60003152";"880OB302C0";"405301"
"MEX";"60003152";"A802K300C0";"405301"
"MEX";"60003152";"A80A7300C0";"405301"
"MEX";"60003152";"X18111050C";"405301"
"MEX";"60003153";"210C7A0090";"404001"
"MEX";"60003153";"210CCA0590";"404001"
"MEX";"60003153";"210CQA0990";"404001"
"MEX";"60003154";"210C6A0090";"404001"
"MEX";"60003154";"210CRA0090";"404001"
"MEX";"60003155";"210C320030";"402102"
"MEX";"60003155";"210C420030";"402102"
"MEX";"60003155";"210CA20030";"402102"
"MEX";"60003155";"210CF20030";"402102"
"MEX";"60003155";"210CI20030";"402102"
"MEX";"60003155";"210CI20530";"402102"
"MEX";"60003155";"210CL20030";"402102"
"MEX";"60003155";"210CP20030";"402102"
"MEX";"60003156";"210C120030";"402102"
"MEX";"60003156";"210C320030";"402102"
"MEX";"60003156";"210C720030";"402102"
"MEX";"60003156";"210CA20030";"402102"
"MEX";"60003156";"210CE20030";"402102"
"MEX";"60003156";"210CH20030";"402102"
"MEX";"60003156";"210CJ20430";"402102"
"MEX";"60003156";"210CM20030";"402102"
"MEX";"60003156";"210CQ20030";"402102"
"MEX";"60003156";"210CU20030";"402102"
"MEX";"60003157";"190N7337C0";"405301"
"MEX";"60003157";"190N7C04A0";"405000"
"MEX";"60003157";"190N7D12A0";"405000"
"MEX";"60003157";"190N7D24A0";"405000"
"MEX";"60003157";"190N7F45A0";"405000"
"MEX";"60003157";"210CA300C0";"405301"
"MEX";"60003157";"210CE20050";"405102"
"MEX";"60003157";"210CK300C0";"405301"
"MEX";"60003157";"580I19I2C0";"405301"
"MEX";"60003157";"750T3600C0";"405301"
"MEX";"60003158";"190N7439C0";"405301"
"MEX";"60003158";"210C2400C0";"405301"
"MEX";"60003158";"210C5300C0";"405301"
"MEX";"60003158";"210C8400C0";"405301"
"MEX";"60003158";"210CA400C0";"405301"
"MEX";"60003158";"210CD400C0";"405301"
"MEX";"60003158";"210CG400C0";"405301"
"MEX";"60003158";"210CJ400C0";"405301"
"MEX";"60003158";"210CS300C0";"405301"
"MEX";"60003158";"570U13C6C0";"405301"
"MEX";"60003158";"660K5439C0";"405301"
"MEX";"60003158";"710T5600C0";"405301"
"MEX";"60003158";"750T3600C0";"405301"
"MEX";"60003158";"A8093300C0";"405301"
"MEX";"60003159";"190N7C05A0";"405000"
"MEX";"60003159";"190N7D31A0";"405000"
"MEX";"60003159";"190NE439C0";"405301"
"MEX";"60003159";"210C6300C0";"405301"
"MEX";"60003159";"210C8400C0";"405301"
"MEX";"60003159";"210CA307C0";"405301"
"MEX";"60003159";"210CC400C0";"405301"
"MEX";"60003159";"210CE300C0";"405301"
"MEX";"60003159";"210CH300C0";"405301"
"MEX";"60003159";"210CL300C0";"405301"
"MEX";"60003159";"210CP300C0";"405301"
"MEX";"60003159";"210CS300C0";"405301"
"MEX";"60003159";"570U13C5C0";"405301"
"MEX";"60003159";"660K4439C0";"405301"
"MEX";"60003160";"190N1D1320";"402101"
"MEX";"60003160";"190N3D1320";"402101"
"MEX";"60003160";"190N9D1320";"402101"
"MEX";"60003160";"190NDD1520";"402101"
"MEX";"60003160";"210CB20030";"402102"
"MEX";"60003160";"210CR20030";"402102"
"MEX";"60003160";"750T1L0020";"402101"
"MEX";"60003160";"750T3L0020";"402101"
"MEX";"60003164";"210C220150";"405102"
"MEX";"60003164";"210C320350";"405102"
"MEX";"60003164";"210C4303C0";"405301"
"MEX";"60003164";"210C520050";"405102"
"MEX";"60003164";"210C520550";"405102"
"MEX";"60003164";"210C521050";"405102"
"MEX";"60003164";"210C521550";"405102"
"MEX";"60003164";"210C522150";"405102"
"MEX";"60003164";"210C620050";"405102"
"MEX";"60003164";"210C620550";"405102"
"MEX";"60003164";"210C620950";"405102"
"MEX";"60003164";"210C621550";"405102"
"MEX";"60003164";"210C720050";"405102"
"MEX";"60003164";"210C7305C0";"405301"
"MEX";"60003114";"210CQ21750";"405102"
"MEX";"60003114";"210CS20050";"405102"
"MEX";"60003114";"210CS20950";"405102"
"MEX";"60003114";"210CS305C0";"405301"
"MEX";"60003116";"";"404000"
"MEX";"60003116";"210C3A1D80";"404000"
"MEX";"60003116";"210C780080";"404000"
"MEX";"60003116";"210C980080";"404000"
"MEX";"60003116";"210CC80080";"404000"
"MEX";"60003116";"210CG80080";"404000"
"MEX";"60003116";"210CK80080";"404000"
"MEX";"60003116";"210CN80080";"404000"
"MEX";"60003116";"210CQ80080";"404000"
"MEX";"60003116";"FE00217C55";"404000"
"MEX";"60003116";"FS00218C55";"404000"
"MEX";"60003116";"GB00217C55";"404000"
"MEX";"60003116";"R11303A558";"404000"
"MEX";"60003121";"110N1D1810";
"MEX";"60003121";"190N1439C0";"405301"
"MEX";"60003121";"190N1D07A0";"405000"
"MEX";"60003121";"190N1D24A0";"405000"
"MEX";"60003121";"190N1D34A0";"405000"
"MEX";"60003121";"190N1I50A0";"405000"
"MEX";"60003121";"190N3C04A0";"405000"
"MEX";"60003121";"190N3D12A0";"405000"
"MEX";"60003121";"190N3D31A0";"405000"
"MEX";"60003121";"190N5337C0";"405301"
"MEX";"60003121";"190N5D06A0";"405000"
"MEX";"60003121";"190N5D23A0";"405000"
"MEX";"60003121";"190N5D32A0";"405000"
"MEX";"60003121";"190N7439C0";"405301"
"MEX";"60003121";"190N7D06A0";"405000"
"MEX";"60003121";"190N7D23A0";"405000"
"MEX";"60003121";"190N7D31A0";"405000"
"MEX";"60003121";"190N7I50A0";"405000"
"MEX";"60003121";"190N9C03A0";"405000"
"MEX";"60003121";"190N9D1640";"405101"
"MEX";"60003121";"190N9D31A0";"405000"
"MEX";"60003121";"190NB101C0";"405301"
"MEX";"60003121";"190NBD07A0";"405000"
"MEX";"60003121";"190NBD32A0";"405000"
"MEX";"60003121";"190NDD07A0";"405000"
"MEX";"60003121";"190NDD2640";"405101"
"MEX";"60003121";"190NDI50A0";"405000"
"MEX";"60003121";"210C120250";"405102"
"MEX";"60003121";"210C1300C0";"405301"
"MEX";"60003121";"210C1304C0";"405301"
"MEX";"60003121";"210C2303C0";"405301"
"MEX";"60003121";"210C320050";"405102"
"MEX";"60003121";"210C320350";"405102"
"MEX";"60003121";"210C521550";"405102"
"MEX";"60003121";"210C720050";"405102"
"MEX";"60003121";"210C820350";"405102"
"MEX";"60003121";"210C8A0090";"404001"
"MEX";"60003121";"210C920350";"405102"
"MEX";"60003121";"210C920650";"405102"
"MEX";"60003121";"210C921350";"405102"
"MEX";"60003121";"210CA21250";"405102"
"MEX";"60003121";"210CA21750";"405102"
"MEX";"60003121";"210CA22350";"405102"
"MEX";"60003121";"210CA300C0";"405301"
"MEX";"60003121";"210CB20450";"405102"
"MEX";"60003121";"210CF300C0";"405301"
"MEX";"60003121";"210CG301C0";"405301"
"MEX";"60003121";"210CH20050";"405102"
"MEX";"60003121";"210CH21050";"405102"
"MEX";"60003121";"210CH301C0";"405301"
"MEX";"60003121";"210CJ20550";"405102"
"MEX";"60003121";"210CO21550";"405102"
"MEX";"60003121";"210CO318C0";"405301"
"MEX";"60003121";"210CQ20650";"405102"
"MEX";"60003121";"210CQ20950";"405102"
"MEX";"60003121";"210CR20150";"405102"
"MEX";"60003121";"210CR300C0";"405301"
"MEX";"60003121";"210CS20050";"405102"
"MEX";"60003121";"210CS20550";"405102"
"MEX";"60003121";"210CS21650";"405102"
"MEX";"60003121";"210CS305C0";"405301"
"MEX";"60003121";"210CS311C0";"405301"
"MEX";"60003121";"390L2337C0";"405301"
"MEX";"60003121";"580R14C4C0";"405301"
"MEX";"60003121";"660K6I50A0";"405000"
"MEX";"60003121";"660k6I52A0";"405000"
"MEX";"60003121";"690K1E06A0";"405000"
"MEX";"60003121";"710T1600C0";"405301"
"MEX";"60003121";"750K9300A0";"405000"
"MEX";"60003121";"750K9N00A0";"405000"
"MEX";"60003121";"750K9O0140";"405101"
"MEX";"60003121";"750KGI00A0";"405000"
"MEX";"60003121";"750T1E00C0";"405301"
"MEX";"60003121";"750T1K0810";
"MEX";"60003121";"750T1N51A0";"405000"
"MEX";"60003121";"750T2C51A0";"405000"
"MEX";"60003121";"750T2N00A0";"405000"
"MEX";"60003121";"750T3700C0";"405301"
"MEX";"60003121";"750T3F0110";
"MEX";"60003121";"750T3J2010";
"MEX";"60003121";"750T3N01A0";"405000"
"MEX";"60003121";"750T5M00A0";"405000"
"MEX";"60003121";"750T5N10C0";"405301"
"MEX";"60003175";"210CG308C0";"405301"
"MEX";"60003175";"210CI20150";"405102"
"MEX";"60003175";"210CJ20050";"405102"
"MEX";"60003175";"210CJ300C0";"405301"
"MEX";"60003175";"660K6I50A0";"405000"
"MEX";"60003176";"210C1300C0";"405301"
"MEX";"60004001";"";"402101"
"MEX";"60004105";"110C1A6080";"404090"
"MEX";"60004105";"110C9A6080";"404090"
"MEX";"60004105";"210C2A0080";"404090"
"MEX";"60004105";"210C6A0080";"404090"
"MEX";"60004105";"210C9A0080";"404090"
"MEX";"60004105";"210CDA0080";"404090"
"MEX";"60004105";"210CGA0080";"404090"
"MEX";"60004105";"210CKA0080";"404090"
"MEX";"60004105";"210CNA0080";"404090"
"MEX";"60004105";"210CRA0080";"404090"
"MEX";"60004105";"R11303A558";"404090"
"MEX";"60004106";"210C3A0090";"404090"
"MEX";"60004106";"210C6A0090";"404090"
"MEX";"60004106";"210CAA0090";"404090"
"MEX";"60004106";"210CDA0090";"404090"
"MEX";"60004106";"210CHA0090";"404090"
"MEX";"60004106";"210CKA0090";"404090"
"MEX";"60004106";"210COA0090";"404090"
"MEX";"60004106";"210CSA0090";"404090"
"MEX";"60004108";"190NB337C0";"405302"
"MEX";"60004108";"210C3600C0";"405302"
"MEX";"60004108";"210CE600C0";"405302"
"MEX";"60004108";"210CJ400C0";"405302"
"MEX";"60004108";"750K9600C0";"405302"
"MEX";"60004204";"";
"MEX";"60004204";"190N1C04A0";"405000"
"MEX";"60004204";"190N1D24A0";"405000"
"MEX";"60004204";"190N1D34A0";"405000"
"MEX";"60004204";"190N3D06A0";"405000"
"MEX";"60004204";"190N3D31A0";"405000"
"MEX";"60004204";"190N5C04A0";"405000"
"MEX";"60004204";"190N5D31A0";"405000"
"MEX";"60004204";"190N7C04A0";"405000"
"MEX";"60004204";"190N7D33A0";"405000"
"MEX";"60004204";"190N9D33A0";"405000"
"MEX";"60004204";"190NBD33A0";"405000"
"MEX";"60004204";"190NDD24A0";"405000"
"MEX";"60004204";"660K6K06A0";"405000"
"MEX";"60004204";"690K2C04A0";"405000"
"MEX";"60004204";"750K1I00A0";"405000"
"MEX";"60004204";"750KFM00A0";"405000"
"MEX";"60004206";"";"405000"
"MEX";"60004300";"";"405301"
"MEX";"60004300";"190N7101C0";"405301"
"MEX";"60004300";"190NBB02A0";"405000"
"MEX";"60004300";"190NED11A0";"405000"
"MEX";"60004300";"210C120050";"405102"
"MEX";"60004300";"210C141FC0";"405301"
"MEX";"60004300";"210C1A0490";"404001"
"MEX";"60004300";"210C2A0090";"404001"
"MEX";"60004300";"210C320050";"405102"
"MEX";"60004300";"210C380090";"404001"
"MEX";"60004300";"210C420050";"405102"
"MEX";"60004300";"210C470070";"405618"
"MEX";"60004300";"210C521250";"405102"
"MEX";"60004300";"210C5300C0";"405301"
"MEX";"60004300";"210C5321C0";"405301"
"MEX";"60004300";"210C5A2190";"404001"
"MEX";"60004300";"210C6300C0";"405301"
"MEX";"60004300";"210C720050";"405102"
"MEX";"60004300";"210C7A0080";"404000"
"MEX";"60004300";"210C820150";"405102"
"MEX";"60004300";"210C8311C0";"405301"
"MEX";"60004300";"210C8A0480";"404000"
